04  SALAMANCA**04-04 GUINDALERA****1**-3.6663727**40.4384425**FRANCISCO REMIRO, CALLE, DE,32
04  SALAMANCA**04-04 GUINDALERA****2**-3.6653941**40.43868**FRANCISCO REMIRO, CALLE, DE,42
04  SALAMANCA**04-04 GUINDALERA****1**-3.6664507**40.4337424**FRANCISCO SANTOS, CALLE, DE,7
04  SALAMANCA**04-04 GUINDALERA****1**-3.6677363**40.4352435**FRANCISCO SANTOS, CALLE, DE,27
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6678212**40.435339**FRANCISCO SANTOS, CALLE, DE,29
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6709781**40.4343659**FRANCISCO ZEA, CALLE, DE,2
04  SALAMANCA**04-04 GUINDALERA****1**-3.6702743**40.4360111**IRIARTE, CALLE, DE,1
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6715477**40.4369477**IRIARTE, CALLE, DE,21
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6646058**40.4395386**JOSE MARIA SANCHEZ SILVA, CALLE, DE,S/N
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6735057**40.4341035**JOSE PICON, CALLE, DE,2
04  SALAMANCA**04-04 GUINDALERA**Línea**2**-3.6721168**40.4351984**JOSE PICON, CALLE, DE,18
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6741636**40.4372294**JUAN DE LA HOZ, CALLE, DE,10
04  SALAMANCA**04-04 GUINDALERA****1**-3.6697304**40.4313238**LONDRES, CALLE, DE,12
04  SALAMANCA**04-04 GUINDALERA****1**-3.6680245**40.431601**LONDRES, CALLE, DE,29
04  SALAMANCA**04-04 GUINDALERA****1**-3.6669132**40.4316488**LONDRES, CALLE, DE,39
04  SALAMANCA**04-04 GUINDALERA****1**-3.6659946**40.4318363**LONDRES, CALLE, DE,55
04  SALAMANCA**04-04 GUINDALERA****1**-3.6649232**40.4319411**LONDRES, CALLE, DE,60
04  SALAMANCA**04-04 GUINDALERA**Línea**2**-3.668626**40.436029**MARIA TERESA, CALLE, DE,18
04  SALAMANCA**04-04 GUINDALERA****1**-3.6688815**40.4364766**MARQUES DE AHUMADA, CALLE, DEL,7
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6683193**40.4366254**MARQUES DE AHUMADA, CALLE, DEL,14
04  SALAMANCA**04-04 GUINDALERA**Línea**2**-3.6719604**40.4323706**MARTINEZ IZQUIERDO, CALLE, DE,1
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6662396**40.435109**MARTINEZ IZQUIERDO, CALLE, DE,49
04  SALAMANCA**04-04 GUINDALERA**Línea**2**-3.6618068**40.4352751**MARTINEZ IZQUIERDO, CALLE, DE,79
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6619316**40.4351663**MARTINEZ IZQUIERDO, CALLE, DE,88
04  SALAMANCA**04-04 GUINDALERA****1**-3.6744147**40.4361739**MEJICO, CALLE, DE,11
04  SALAMANCA**04-04 GUINDALERA****1**-3.6719006**40.4382517**MEJICO, CALLE, DE,40
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6652688**40.4334682**NUESTRA SEÑORA DE GUADALUPE, CALLE, DE,1
04  SALAMANCA**04-04 GUINDALERA****1**-3.6659946**40.4340038**NUESTRA SEÑORA DE GUADALUPE, CALLE, DE,9
04  SALAMANCA**04-04 GUINDALERA****1**-3.66505**40.4380132**OTERO, CALLE, DE,4
04  SALAMANCA**04-04 GUINDALERA****1**-3.6689431**40.4332105**PILAR DE ZARAGOZA, CALLE, DE,22
04  SALAMANCA**04-04 GUINDALERA****1**-3.6696359**40.4338543**PILAR DE ZARAGOZA, CALLE, DE,35
04  SALAMANCA**04-04 GUINDALERA****1**-3.6745002**40.4380414**PILAR DE ZARAGOZA, CALLE, DE,93
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6746063**40.4381651**PILAR DE ZARAGOZA, CALLE, DE,104
04  SALAMANCA**04-04 GUINDALERA**Batería**2**-3.6747864**40.4385282**PILAR DE ZARAGOZA, CALLE, DE,108
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6691322**40.4385639**PINTOR MORENO CARBONERO, CALLE, DEL,34
04  SALAMANCA**04-04 GUINDALERA****1**-3.6673864**40.4340699**RAFAELA BONILLA, CALLE, DE,6
04  SALAMANCA**04-04 GUINDALERA****2**-3.6676089**40.4341327**RAFAELA BONILLA, CALLE, DE,21
04  SALAMANCA**04-04 GUINDALERA****2**-3.6620725**40.4336973**ROBERTO DOMINGO, CALLE, DE,S/N
04  SALAMANCA**04-04 GUINDALERA****1**-3.6666255**40.430951**ROMA, CALLE, DE,6
04  SALAMANCA**04-04 GUINDALERA****1**-3.6644037**40.4312071**ROMA, CALLE, DE,48
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6666766**40.4299466**RUIZ PERELLO, CALLE, DE,10
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6661993**40.4300503**RUIZ PERELLO, CALLE, DE,13
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6714035**40.4317492**TOREROS, AVENIDA, DE LOS,2
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6692345**40.4319792**TOREROS, AVENIDA, DE LOS,12
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6676668**40.4321586**TOREROS, AVENIDA, DE LOS,24
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6666647**40.4324109**TOREROS, AVENIDA, DE LOS,45
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6665995**40.432282**TOREROS, AVENIDA, DE LOS,45
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6652134**40.4330265**TOREROS, AVENIDA, DE LOS,53
04  SALAMANCA**04-04 GUINDALERA**Línea**5**-3.6625093**40.4330068**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Línea**6**-3.6628475**40.4331364**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Línea**2**-3.6631728**40.4331917**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Línea**1**-3.6623344**40.4329176**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6623737**40.4329451**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6622259**40.4330091**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6622701**40.4330378**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6622172**40.4330174**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6622584**40.4330476**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6621038**40.433116**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6621567**40.4331443**TOREROS, AVENIDA, DE LOS,S/N
04  SALAMANCA**04-04 GUINDALERA**Batería**1**-3.6652813**40.4343393**VILLAFRANCA, CALLE, DE,7
04  SALAMANCA**04-04 GUINDALERA****2**-3.6656129**40.4357192**VILLAFRANCA, CALLE, DE,24
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6734057**40.4325599**ALCANTARA, CALLE, DE,76
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6776657**40.4345821**DIEGO DE LEON, CALLE, DE,53
04  SALAMANCA**04-05 LISTA****1**-3.6795249**40.4289432**DON RAMON DE LA CRUZ, CALLE, DE,45
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6788529**40.4289089**DON RAMON DE LA CRUZ, CALLE, DE,51
04  SALAMANCA**04-05 LISTA****2**-3.6781023**40.4288706**DON RAMON DE LA CRUZ, CALLE, DE,57
04  SALAMANCA**04-05 LISTA****1**-3.6779967**40.4288655**DON RAMON DE LA CRUZ, CALLE, DE,59
04  SALAMANCA**04-05 LISTA**Batería**1**-3.6775338**40.4288417**DON RAMON DE LA CRUZ, CALLE, DE,63
04  SALAMANCA**04-05 LISTA**Línea**2**-3.6756763**40.4287496**DON RAMON DE LA CRUZ, CALLE, DE,79
04  SALAMANCA**04-05 LISTA****2**-3.674688**40.4287005**DON RAMON DE LA CRUZ, CALLE, DE,85
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6734299**40.4286368**DON RAMON DE LA CRUZ, CALLE, DE,91
04  SALAMANCA**04-05 LISTA****1**-3.6730499**40.4286194**DON RAMON DE LA CRUZ, CALLE, DE,95
04  SALAMANCA**04-05 LISTA****1**-3.6715863**40.4285531**DON RAMON DE LA CRUZ, CALLE, DE,105
04  SALAMANCA**04-05 LISTA****1**-3.6767061**40.4305655**GENERAL DIAZ PORLIER, CALLE, DEL,58
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6767948**40.430791**GENERAL DIAZ PORLIER, CALLE, DEL,61
04  SALAMANCA**04-05 LISTA****1**-3.676515**40.4329424**GENERAL DIAZ PORLIER, CALLE, DEL,76
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6765321**40.4340225**GENERAL DIAZ PORLIER, CALLE, DEL,95
04  SALAMANCA**04-05 LISTA****1**-3.6764194**40.4353914**GENERAL DIAZ PORLIER, CALLE, DEL,103
04  SALAMANCA**04-05 LISTA****1**-3.6772432**40.4358848**GENERAL ORAA, CALLE, DEL,65
04  SALAMANCA**04-05 LISTA**Línea**1**-3.676872**40.4358656**GENERAL ORAA, CALLE, DEL,69
04  SALAMANCA**04-05 LISTA****1**-3.6760627**40.4357395**GENERAL ORAA, CALLE, DEL,86
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6778387**40.4340816**GENERAL PARDIÑAS, CALLE, DEL,73
04  SALAMANCA**04-05 LISTA****1**-3.6781013**40.4310382**GENERAL PARDIÑAS, CALLE, DEL,74
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6780558**40.4315921**GENERAL PARDIÑAS, CALLE, DEL,80
04  SALAMANCA**04-05 LISTA****1**-3.6780047**40.4321845**GENERAL PARDIÑAS, CALLE, DEL,84
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6779382**40.4329708**GENERAL PARDIÑAS, CALLE, DEL,90
04  SALAMANCA**04-05 LISTA**Batería**2**-3.6776915**40.4371214**GENERAL PARDIÑAS, CALLE, DEL,107
04  SALAMANCA**04-05 LISTA****1**-3.6776819**40.4360121**GENERAL PARDIÑAS, CALLE, DEL,112
04  SALAMANCA**04-05 LISTA****1**-3.6776048**40.4368156**GENERAL PARDIÑAS, CALLE, DEL,118
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6773294**40.4300616**JOSE ORTEGA Y GASSET, CALLE, DE,49
04  SALAMANCA**04-05 LISTA****1**-3.6769911**40.4300462**JOSE ORTEGA Y GASSET, CALLE, DE,53
04  SALAMANCA**04-05 LISTA****2**-3.6745936**40.4299266**JOSE ORTEGA Y GASSET, CALLE, DE,61
04  SALAMANCA**04-05 LISTA****1**-3.6742835**40.4297762**JOSE ORTEGA Y GASSET, CALLE, DE,70
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6729487**40.4298461**JOSE ORTEGA Y GASSET, CALLE, DE,75
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6732562**40.4297243**JOSE ORTEGA Y GASSET, CALLE, DE,80
04  SALAMANCA**04-05 LISTA**Línea**1**-3.671544**40.4297787**JOSE ORTEGA Y GASSET, CALLE, DE,85
04  SALAMANCA**04-05 LISTA****1**-3.6769714**40.4326267**JUAN BRAVO, CALLE, DE,43
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6769285**40.4323921**JUAN BRAVO, CALLE, DE,46
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6764116**40.4325971**JUAN BRAVO, CALLE, DE,49
04  SALAMANCA**04-05 LISTA**Batería**1**-3.6770192**40.4335344**MALDONADO, CALLE, DE,42
04  SALAMANCA**04-05 LISTA****1**-3.6761838**40.4335752**MALDONADO, CALLE, DE,48
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6775352**40.4336449**MALDONADO, CALLE, DE,59
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6769283**40.4336145**MALDONADO, CALLE, DE,65
04  SALAMANCA**04-05 LISTA****2**-3.673811**40.4334586**MALDONADO, CALLE, DE,81
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6705476**40.4291584**MARTIRES CONCEPCIONISTAS, CALLE, DE LOS,16
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6723089**40.4289368**MONTESA, CALLE, DE,25
04  SALAMANCA**04-05 LISTA****1**-3.6722962**40.429082**MONTESA, CALLE, DE,27
04  SALAMANCA**04-05 LISTA****1**-3.6721917**40.429046**MONTESA, CALLE, DE,27
04  SALAMANCA**04-05 LISTA**Batería**1**-3.672097**40.4302358**MONTESA, CALLE, DE,34
04  SALAMANCA**04-05 LISTA****1**-3.6777576**40.43132**PADILLA, CALLE, DE,35
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6761279**40.4312389**PADILLA, CALLE, DE,45
04  SALAMANCA**04-05 LISTA****1**-3.6771567**40.4312082**PADILLA, CALLE, DE,58
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6769307**40.431198**PADILLA, CALLE, DE,60
04  SALAMANCA**04-05 LISTA**Batería**2**-3.6730299**40.4310824**PADILLA, CALLE, DE,65
04  SALAMANCA**04-05 LISTA**Línea**1**-3.6745304**40.4310784**PADILLA, CALLE, DE,66
04  SALAMANCA**04-05 LISTA****1**-3.6739809**40.4310484**PADILLA, CALLE, DE,72
04  SALAMANCA**04-05 LISTA****2**-3.6726624**40.4309835**PADILLA, CALLE, DE,82
04  SALAMANCA**04-06 CASTELLANA****1**-3.6812083**40.4295319**CASTELLO, CALLE, DE,71
04  SALAMANCA**04-06 CASTELLANA**Batería**1**-3.681039**40.4303645**CASTELLO, CALLE, DE,72
04  SALAMANCA**04-06 CASTELLANA****2**-3.680914**40.4330492**CASTELLO, CALLE, DE,91
04  SALAMANCA**04-06 CASTELLANA****1**-3.6808234**40.4341151**CASTELLO, CALLE, DE,101
04  SALAMANCA**04-06 CASTELLANA****1**-3.6804804**40.4371104**CASTELLO, CALLE, DE,122
04  SALAMANCA**04-06 CASTELLANA**Batería**1**-3.6856319**40.4318912**CLAUDIO COELLO, CALLE, DE,92
04  SALAMANCA**04-06 CASTELLANA****1**-3.6857791**40.4313889**CLAUDIO COELLO, CALLE, DE,101
04  SALAMANCA**04-06 CASTELLANA****2**-3.6853428**40.4353846**CLAUDIO COELLO, CALLE, DE,110
04  SALAMANCA**04-06 CASTELLANA****1**-3.6853909**40.4347893**CLAUDIO COELLO, CALLE, DE,110
04  SALAMANCA**04-06 CASTELLANA**Línea**1**-3.6857005**40.4323449**CLAUDIO COELLO, CALLE, DE,115
04  SALAMANCA**04-06 CASTELLANA****1**-3.6855225**40.4344915**CLAUDIO COELLO, CALLE, DE,129
04  SALAMANCA**04-06 CASTELLANA****1**-3.685451**40.4292322**DON RAMON DE LA CRUZ, CALLE, DE,11
04  SALAMANCA**04-06 CASTELLANA**Batería**1**-3.6846505**40.4361819**GENERAL ORAA, CALLE, DEL,20
04  SALAMANCA**04-06 CASTELLANA**Línea**1**-3.6841177**40.4362393**GENERAL ORAA, CALLE, DEL,27
04  SALAMANCA**04-06 CASTELLANA**Batería**2**-3.6795577**40.4359234**GENERAL ORAA, CALLE, DEL,58
04  SALAMANCA**04-06 CASTELLANA**Línea**1**-3.687809**40.4365346**HERMANOS BECQUER, CALLE, DE LOS,5
04  SALAMANCA**04-06 CASTELLANA****1**-3.683318**40.4302154**JOSE ORTEGA Y GASSET, CALLE, DE,22
04  SALAMANCA**04-06 CASTELLANA**Línea**2**-3.6847941**40.4330088**JUAN BRAVO, CALLE, DE,12
04  SALAMANCA**04-06 CASTELLANA****1**-3.6847399**40.4317485**LAGASCA, CALLE, DE,87
04  SALAMANCA**04-06 CASTELLANA****3**-3.6843435**40.4364957**LAGASCA, CALLE, DE,121
04  SALAMANCA**04-06 CASTELLANA**Línea**1**-3.6882218**40.4366433**LOPEZ DE HOYOS, CALLE, DE,1
04  SALAMANCA**04-06 CASTELLANA**Línea**1**-3.6871332**40.437075**LOPEZ DE HOYOS, CALLE, DE,11
04  SALAMANCA**04-06 CASTELLANA****1**-3.6860971**40.4339769**MALDONADO, CALLE, DE,2
04  SALAMANCA**04-06 CASTELLANA****1**-3.6840811**40.4339651**MALDONADO, CALLE, DE,13
04  SALAMANCA**04-06 CASTELLANA****1**-3.6816947**40.4337739**MALDONADO, CALLE, DE,22
04  SALAMANCA**04-06 CASTELLANA****1**-3.6822622**40.4338792**MALDONADO, CALLE, DE,25
04  SALAMANCA**04-06 CASTELLANA****2**-3.682131**40.4323281**NUÑEZ DE BALBOA, CALLE, DE,84
04  SALAMANCA**04-06 CASTELLANA**Batería**1**-3.6820566**40.4346925**NUÑEZ DE BALBOA, CALLE, DE,97
04  SALAMANCA**04-06 CASTELLANA****2**-3.6819201**40.4350986**NUÑEZ DE BALBOA, CALLE, DE,102
04  SALAMANCA**04-06 CASTELLANA****1**-3.6819598**40.4358595**NUÑEZ DE BALBOA, CALLE, DE,105
04  SALAMANCA**04-06 CASTELLANA****1**-3.6818256**40.4372711**NUÑEZ DE BALBOA, CALLE, DE,123
04  SALAMANCA**04-06 CASTELLANA****1**-3.688257**40.4373428**PINAR, CALLE, DEL,6
04  SALAMANCA**04-06 CASTELLANA**Línea**1**-3.6837633**40.4310335**VELAZQUEZ, CALLE, DE,71
04  SALAMANCA**04-06 CASTELLANA****1**-3.6831619**40.435414**VELAZQUEZ, CALLE, DE,108
04  SALAMANCA**04-06 CASTELLANA**Línea**1**-3.6832491**40.4372272**VELAZQUEZ, CALLE, DE,121
04  SALAMANCA**04-06 CASTELLANA**Línea**2**-3.6834967**40.4313815**VELAZQUEZ, CALLE, DE,86 C
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6850918**40.4501738**ALFONSO RODRIGUEZ SANTAMARIA, CALLE, DE,25
05  CHAMARTÍN**05-01 EL VISO****1**-3.6824556**40.4428351**ANTONIO PEREZ, CALLE, DE,21
05  CHAMARTÍN**05-01 EL VISO****1**-3.6905525**40.4449764**CARBONERO Y SOL, CALLE, DE,1
05  CHAMARTÍN**05-01 EL VISO****1**-3.6865554**40.4447533**CARBONERO Y SOL, CALLE, DE,44 A
05  CHAMARTÍN**05-01 EL VISO****1**-3.6911007**40.4426781**CASTELLANA, PASEO, DE LA,86
05  CHAMARTÍN**05-01 EL VISO****1**-3.6903996**40.4488436**CASTELLANA, PASEO, DE LA,122
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.690315**40.4497368**CASTELLANA, PASEO, DE LA,126
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6805291**40.437833**CASTELLO, CALLE, DE,119
05  CHAMARTÍN**05-01 EL VISO**Línea**4**-3.680702**40.4515635**CONCHA ESPINA, AVENIDA, DE,S/N
05  CHAMARTÍN**05-01 EL VISO**Batería**1**-3.6797392**40.4420714**DUQUE DE SEVILLA, CALLE, DEL,7
05  CHAMARTÍN**05-01 EL VISO****1**-3.6801352**40.4423487**DUQUE DE SEVILLA, CALLE, DEL,11
05  CHAMARTÍN**05-01 EL VISO**Batería**2**-3.6806666**40.4427354**DUQUE DE SEVILLA, CALLE, DEL,15
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6793485**40.4425017**FELIPE CAMPOS, CALLE, DE,2 B
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6872559**40.4481607**FRANCISCO ALCANTARA, CALLE, DE,7
05  CHAMARTÍN**05-01 EL VISO****1**-3.6818492**40.4420538**GABRIEL LOBO, CALLE, DE,1
05  CHAMARTÍN**05-01 EL VISO****1**-3.6807517**40.4454304**GALLARZA, CALLE, DE,9
05  CHAMARTÍN**05-01 EL VISO**Línea**2**-3.6873285**40.4468605**GUADALQUIVIR, CALLE, DEL,9
05  CHAMARTÍN**05-01 EL VISO****1**-3.6841132**40.4476665**GUADIANA, CALLE, DEL,1
05  CHAMARTÍN**05-01 EL VISO****1**-3.6880192**40.4506052**GUTIERREZ SOLANA, CALLE, DE,6
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6796246**40.4440104**HERMENEGILDA MARTINEZ, CALLE, DE,7
05  CHAMARTÍN**05-01 EL VISO**Batería**1**-3.6806032**40.4408178**JOAQUIN COSTA, CALLE, DE,65
05  CHAMARTÍN**05-01 EL VISO****1**-3.6811706**40.4442851**JOAQUIN MONTES JOVELLAR, CALLE, DE,5
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6895455**40.4486257**LA HABANA, PASEO, DE,5
05  CHAMARTÍN**05-01 EL VISO****1**-3.6898394**40.4480409**LA HABANA, PASEO, DE,14
05  CHAMARTÍN**05-01 EL VISO****1**-3.6894256**40.4485301**LA HABANA, PASEO, DE,20
05  CHAMARTÍN**05-01 EL VISO****1**-3.6884891**40.4493041**LA HABANA, PASEO, DE,28
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6863781**40.4514491**LA HABANA, PASEO, DE,29
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6863919**40.4511617**LA HABANA, PASEO, DE,56
05  CHAMARTÍN**05-01 EL VISO****2**-3.681393**40.4400033**LOPEZ DE HOYOS, CALLE, DE,27
05  CHAMARTÍN**05-01 EL VISO****2**-3.6820698**40.4395987**LOPEZ DE HOYOS, CALLE, DE,38
05  CHAMARTÍN**05-01 EL VISO**Línea**2**-3.6803705**40.440769**LOPEZ DE HOYOS, GLORIETA, DE,5
05  CHAMARTÍN**05-01 EL VISO****1**-3.680853**40.4448514**LORIGA, CALLE, DE,11
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6803138**40.4444594**LORIGA, PASAJE, DE,2
05  CHAMARTÍN**05-01 EL VISO****1**-3.6882169**40.4488401**LUIS MURIEL, CALLE, DE,4
05  CHAMARTÍN**05-01 EL VISO****1**-3.6884479**40.4517412**MARCELIANO SANTA MARIA, CALLE, DE,12
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6895685**40.4391691**PEDRO DE VALDIVIA, CALLE, DE,8
05  CHAMARTÍN**05-01 EL VISO****1**-3.6795274**40.4386689**PEDRO DE VALDIVIA, CALLE, DE,40
05  CHAMARTÍN**05-01 EL VISO****1**-3.6782344**40.4472516**PRINCIPE DE VERGARA, CALLE, DEL,185
05  CHAMARTÍN**05-01 EL VISO****1**-3.6779617**40.4496206**PRINCIPE DE VERGARA, CALLE, DEL,205
05  CHAMARTÍN**05-01 EL VISO****1**-3.6892513**40.4493803**QUITO, PLAZA, DE,S/N
05  CHAMARTÍN**05-01 EL VISO****2**-3.6786692**40.4512198**RODRIGUEZ MARIN, CALLE, DE,84
05  CHAMARTÍN**05-01 EL VISO**Batería**1**-3.689409**40.4513149**SAN JUAN DE LA SALLE, CALLE, DE,3
05  CHAMARTÍN**05-01 EL VISO****1**-3.6888425**40.4467676**SANTIAGO ARTIGAS, CALLE, DE,1
05  CHAMARTÍN**05-01 EL VISO**Batería**1**-3.6896647**40.4506724**SANTIAGO BERNABEU, CALLE, DE,2
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.6859923**40.4422877**SERRANO, CALLE, DE,127
05  CHAMARTÍN**05-01 EL VISO****1**-3.6833597**40.4484268**SERRANO, CALLE, DE,184
05  CHAMARTÍN**05-01 EL VISO**Línea**1**-3.682422**40.444327**VELAZQUEZ, CALLE, DE,158
05  CHAMARTÍN**05-02 PROSPERIDAD**Línea**1**-3.6769349**40.438096**AMERICA, AVENIDA, DE,7
05  CHAMARTÍN**05-02 PROSPERIDAD****2**-3.6777513**40.4402429**CANILLAS, CALLE, DE,6
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6760647**40.4413483**CANILLAS, CALLE, DE,19
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6748433**40.4421517**CANILLAS, CALLE, DE,31
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6740488**40.4426475**CANILLAS, CALLE, DE,42
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6733059**40.443228**CANILLAS, CALLE, DE,56
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6728766**40.4435604**CANILLAS, CALLE, DE,66
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6707544**40.4440058**CANILLAS, CALLE, DE,91
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6699026**40.4438833**CANILLAS, CALLE, DE,96
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6677163**40.4436892**CANILLAS, CALLE, DE,106
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6716334**40.4455683**CARDENAL SILICEO, CALLE, DEL,1
05  CHAMARTÍN**05-02 PROSPERIDAD**Línea**1**-3.674697**40.4409262**CARTAGENA, CALLE, DE,113
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.674298**40.4403457**CARTAGENA, CALLE, DE,116
05  CHAMARTÍN**05-02 PROSPERIDAD**Línea**1**-3.6750644**40.4416651**CARTAGENA, CALLE, DE,132
05  CHAMARTÍN**05-02 PROSPERIDAD**Línea**2**-3.673663**40.440113**CLARA DEL REY, CALLE, DE,2
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**2**-3.6711089**40.4417859**CLARA DEL REY, CALLE, DE,14
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6703086**40.4422844**CLARA DEL REY, CALLE, DE,20
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6700354**40.4424571**CLARA DEL REY, CALLE, DE,24
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6689994**40.4431248**CLARA DEL REY, CALLE, DE,30
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.668719**40.4434443**CLARA DEL REY, CALLE, DE,34
05  CHAMARTÍN**05-02 PROSPERIDAD****2**-3.6704366**40.4424336**CLARA DEL REY, CALLE, DE,37
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6698558**40.4427999**CLARA DEL REY, CALLE, DE,41
05  CHAMARTÍN**05-02 PROSPERIDAD**Línea**1**-3.6683711**40.4453355**CLARA DEL REY, CALLE, DE,57
05  CHAMARTÍN**05-02 PROSPERIDAD****2**-3.6679708**40.4470077**CLARA DEL REY, CALLE, DE,67
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6678201**40.4475609**CLARA DEL REY, CALLE, DE,77
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6738677**40.44118**CONSTANCIA, CALLE, DE LA,8
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6735003**40.4414739**CONSTANCIA, CALLE, DE LA,12
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6723047**40.4424254**CONSTANCIA, CALLE, DE LA,28
05  CHAMARTÍN**05-02 PROSPERIDAD**Batería**1**-3.6696782**40.4417653**CORAZON DE MARIA, CALLE, DEL,11
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6685137**40.4424554**CORAZON DE MARIA, CALLE, DEL,19
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6683163**40.4426036**CORAZON DE MARIA, CALLE, DEL,21
05  CHAMARTÍN**05-02 PROSPERIDAD****1**-3.6686914**40.441397**CORAZON DE MARIA, CALLE, DEL,30
